,Year,GTCBSA,PEHRUSLT,PEDIPGED,PECYC,PEAFEVER,PEAFNOW,Hours Usually Worked,PEERNLAB,Household Income,Household Members,HS or GED,Years of College,Ever in Military,Currently in Military,Union Member,City
52,23,17020,15.76595744680851,-0.5106382978723404,0.3617021276595745,1.5319148936170213,1.6808510638297873,1.3617021276595744,-0.574468085106383,12.914893617021276,2.702127659574468,0.23404255319148937,0.723404255319149,0.0975609756097561,0.0,0.0851063829787234,"Chico, CA"
53,23,17140,17.37272727272727,-0.4393939393939394,-0.2545454545454545,1.4333333333333333,1.5909090909090908,0.6787878787878788,-0.7090909090909091,13.05151515151515,3.0242424242424244,0.2696969696969697,0.3393939393939394,0.05860805860805861,0.0,0.01818181818181818,"Cincinnati, OH-KY-IN"
54,23,17300,16.037974683544302,-0.6708860759493671,0.05063291139240506,0.9493670886075949,1.2911392405063291,0.6835443037974683,-0.7341772151898734,12.443037974683545,2.9240506329113924,0.16455696202531644,0.5189873417721519,0.2,0.08064516129032258,0.0,"Clarksville, TN-KY"
55,23,17420,11.365079365079366,-0.4444444444444444,0.23809523809523808,1.4761904761904763,1.5238095238095237,-1.0,-0.7142857142857143,10.746031746031745,2.9682539682539684,0.25396825396825395,0.6031746031746031,0.05660377358490566,0.0,0.0,"Cleveland, TN"
56,23,17460,14.486935866983373,-0.46080760095011875,-0.1377672209026128,1.5581947743467934,1.66270783847981,0.4750593824228028,-0.6959619952494062,11.819477434679335,2.653206650831354,0.26128266033254155,0.4156769596199525,0.04120879120879121,0.00267379679144385,0.0166270783847981,"Cleveland-Elyria, OH"
57,23,17660,14.210045662100457,-0.4611872146118721,-0.0091324200913242,1.1552511415525115,1.269406392694064,1.1095890410958904,-0.6484018264840182,11.406392694063927,3.0273972602739727,0.2602739726027397,0.4520547945205479,0.08641975308641975,0.006024096385542169,0.0045662100456621,"Coeur d'Alene, ID"
58,23,17780,20.155555555555555,-0.5555555555555556,-0.28888888888888886,1.4666666666666666,1.5333333333333334,0.08888888888888889,-0.8,11.511111111111111,3.1333333333333333,0.2222222222222222,0.3111111111111111,0.0,0.0,0.0,"College Station-Bryan, TX"
59,23,17820,18.67153284671533,-0.656934306569343,0.029197080291970802,1.4014598540145986,1.5693430656934306,-0.24817518248175183,-0.8321167883211679,13.525547445255475,3.0145985401459856,0.1678832116788321,0.5182481751824818,0.11403508771929824,0.01694915254237288,0.0072992700729927005,"Colorado Springs, CO"
60,23,17900,15.149253731343284,-0.5746268656716418,-0.1865671641791045,1.2350746268656716,1.376865671641791,0.664179104477612,-0.7313432835820896,11.638059701492537,3.2238805970149254,0.208955223880597,0.34328358208955223,0.07804878048780488,0.009389671361502348,0.0,"Columbia, SC"
61,23,17980,13.283018867924529,-0.33962264150943394,-0.18867924528301888,1.1320754716981132,1.3773584905660377,-0.22641509433962265,-0.8490566037735849,11.037735849056604,3.2641509433962264,0.32075471698113206,0.3584905660377358,0.02631578947368421,0.06976744186046512,0.018867924528301886,"Columbus, GA-AL"
